peak_time,xcorrcoef,min_t,max_t,min_f,max_f,recording,deployment,site,label,datetime,recording_length
220.448,0.605442074664367,219.98466666666667,220.9113333333333,5531.0,10125.0,1_20230826_063000.wav,6,1,fast_trill_6khz,2023-08-26 06:30:00,600.0
233.664,0.5868483044246905,233.20066666666665,234.12733333333333,5531.0,10125.0,1_20230826_063000.wav,6,1,fast_trill_6khz,2023-08-26 06:30:00,600.0
242.272,0.5959050572860293,241.80866666666665,242.73533333333333,5531.0,10125.0,1_20230826_063000.wav,6,1,fast_trill_6khz,2023-08-26 06:30:00,600.0
274.08,0.6215907636011159,273.6166666666666,274.5433333333333,5531.0,10125.0,1_20230826_063000.wav,6,1,fast_trill_6khz,2023-08-26 06:30:00,600.0
318.82666666666665,0.6115101605660225,318.3633333333333,319.29,5531.0,10125.0,1_20230826_063000.wav,6,1,fast_trill_6khz,2023-08-26 06:30:00,600.0
170.05866666666665,0.6151806457581566,169.59533333333331,170.522,5531.0,10125.0,1_20230828_063000.wav,6,1,fast_trill_6khz,2023-08-28 06:30:00,600.0
174.76266666666666,0.6056009917277626,174.29933333333332,175.226,5531.0,10125.0,1_20230828_063000.wav,6,1,fast_trill_6khz,2023-08-28 06:30:00,600.0
177.6266666666667,0.5957272298946241,177.16333333333333,178.09,5531.0,10125.0,1_20230828_063000.wav,6,1,fast_trill_6khz,2023-08-28 06:30:00,600.0
193.10933333333327,0.5965114957937719,192.646,193.57266666666663,5531.0,10125.0,1_20230828_063000.wav,6,1,fast_trill_6khz,2023-08-28 06:30:00,600.0
216.60266666666664,0.5972917486874861,216.13933333333333,217.066,5531.0,10125.0,1_20230828_063000.wav,6,1,fast_trill_6khz,2023-08-28 06:30:00,600.0
229.9413333333333,0.5833027577914782,229.478,230.40466666666669,5531.0,10125.0,1_20230828_063000.wav,6,1,fast_trill_6khz,2023-08-28 06:30:00,600.0
105.19466666666666,0.5968536975082638,104.73133333333334,105.658,5531.0,10125.0,1_20230828_070000.wav,6,1,fast_trill_6khz,2023-08-28 07:00:00,600.0
228.1493333333333,0.5884008926041799,227.686,228.61266666666668,5531.0,10125.0,1_20230828_070000.wav,6,1,fast_trill_6khz,2023-08-28 07:00:00,600.0
318.78933333333333,0.5837148731158891,318.326,319.2526666666667,5531.0,10125.0,1_20230828_070000.wav,6,1,fast_trill_6khz,2023-08-28 07:00:00,600.0
97.552,0.6122444152777516,97.08866666666668,98.01533333333332,5531.0,10125.0,1_20230829_063000.wav,6,1,fast_trill_6khz,2023-08-29 06:30:00,600.0
105.11466666666666,0.5930646672481495,104.65133333333334,105.578,5531.0,10125.0,1_20230829_063000.wav,6,1,fast_trill_6khz,2023-08-29 06:30:00,600.0
117.67466666666668,0.602706398685353,117.21133333333334,118.138,5531.0,10125.0,1_20230829_063000.wav,6,1,fast_trill_6khz,2023-08-29 06:30:00,600.0
130.64533333333333,0.5872156447392236,130.182,131.10866666666666,5531.0,10125.0,1_20230829_063000.wav,6,1,fast_trill_6khz,2023-08-29 06:30:00,600.0
156.384,0.5931617768363607,155.92066666666665,156.84733333333332,5531.0,10125.0,1_20230829_063000.wav,6,1,fast_trill_6khz,2023-08-29 06:30:00,600.0
152.01066666666668,0.5805221702432332,151.54733333333334,152.47400000000002,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
186.0053333333333,0.6095714687652631,185.542,186.46866666666668,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
387.7493333333333,0.5822382139965577,387.286,388.2126666666667,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
395.552,0.5897844576173843,395.08866666666665,396.0153333333334,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
406.02133333333336,0.591667685694203,405.558,406.4846666666667,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
433.1306666666667,0.632377517525979,432.6673333333333,433.5940000000001,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
442.144,0.611316949049248,441.6806666666666,442.6073333333334,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
487.1786666666667,0.6198084452210925,486.7153333333333,487.64200000000005,5531.0,10125.0,1_20230829_070000.wav,6,1,fast_trill_6khz,2023-08-29 07:00:00,600.0
508.77866666666665,0.5958130220425392,508.3153333333333,509.242,5531.0,10125.0,1_20230829_073000.wav,6,1,fast_trill_6khz,2023-08-29 07:30:00,600.0
278.6666666666667,0.6080029239405509,278.2033333333333,279.13000000000005,5531.0,10125.0,1_20230829_173000.wav,6,1,fast_trill_6khz,2023-08-29 17:30:00,600.0
352.224,0.5845703438688354,351.7606666666666,352.68733333333336,5531.0,10125.0,1_20230829_173000.wav,6,1,fast_trill_6khz,2023-08-29 17:30:00,600.0
414.88,0.5830525910518297,414.4166666666666,415.34333333333336,5531.0,10125.0,1_20230829_173000.wav,6,1,fast_trill_6khz,2023-08-29 17:30:00,600.0
548.6773333333333,0.5821014786862186,548.2139999999999,549.1406666666667,5531.0,10125.0,1_20230830_063000.wav,6,1,fast_trill_6khz,2023-08-30 06:30:00,600.0
566.4693333333333,0.5854426601576056,566.006,566.9326666666667,5531.0,10125.0,1_20230830_063000.wav,6,1,fast_trill_6khz,2023-08-30 06:30:00,600.0
575.408,0.6014103965446279,574.9446666666666,575.8713333333334,5531.0,10125.0,1_20230830_063000.wav,6,1,fast_trill_6khz,2023-08-30 06:30:00,600.0
580.6666666666666,0.5846051005497683,580.2033333333333,581.13,5531.0,10125.0,1_20230830_063000.wav,6,1,fast_trill_6khz,2023-08-30 06:30:00,600.0
587.856,0.5893881594455078,587.3926666666666,588.3193333333334,5531.0,10125.0,1_20230830_063000.wav,6,1,fast_trill_6khz,2023-08-30 06:30:00,600.0
240.10666666666663,0.5817997910192602,239.6433333333333,240.57,5531.0,10125.0,1_20230901_063000.wav,7,1,fast_trill_6khz,2023-09-01 06:30:00,600.0
219.49866666666668,0.6158512215677401,219.0353333333333,219.962,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
252.90666666666667,0.6065827333287045,252.44333333333333,253.37,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
270.24,0.6361669492646744,269.77666666666664,270.7033333333334,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
291.568,0.6199375354091224,291.1046666666666,292.0313333333333,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
317.34933333333333,0.5952189396313835,316.886,317.8126666666667,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
328.2133333333333,0.6041451703365556,327.74999999999994,328.6766666666667,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
384.70933333333335,0.6076073719454558,384.246,385.1726666666667,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
419.072,0.5862694422879571,418.6086666666666,419.53533333333337,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
431.70666666666665,0.5988720790851546,431.2433333333333,432.17,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
436.7626666666667,0.6001905207322629,436.2993333333333,437.22600000000006,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
442.1173333333333,0.6049615381541222,441.654,442.5806666666667,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
452.18666666666667,0.5851313397869732,451.7233333333333,452.65,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
465.38666666666666,0.6008894888594796,464.9233333333333,465.85,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
479.888,0.6138054855376422,479.4246666666666,480.3513333333333,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
491.2,0.5863883103649956,490.7366666666666,491.66333333333336,5531.0,10125.0,1_20230901_070000.wav,7,1,fast_trill_6khz,2023-09-01 07:00:00,600.0
164.04266666666666,0.5903537962068321,163.57933333333332,164.506,5531.0,10125.0,1_20230901_120000.wav,7,1,fast_trill_6khz,2023-09-01 12:00:00,600.0
390.50666666666666,0.593075000029739,390.0433333333333,390.97,5531.0,10125.0,1_20230902_070000.wav,7,1,fast_trill_6khz,2023-09-02 07:00:00,600.0
160.65066666666667,0.618092902984242,160.18733333333333,161.114,5531.0,10125.0,1_20230903_073000.wav,7,1,fast_trill_6khz,2023-09-03 07:30:00,600.0
239.8933333333333,0.6002672013918741,239.43,240.35666666666668,5531.0,10125.0,1_20230903_073000.wav,7,1,fast_trill_6khz,2023-09-03 07:30:00,600.0
254.3093333333333,0.5949138944076049,253.846,254.77266666666668,5531.0,10125.0,1_20230903_073000.wav,7,1,fast_trill_6khz,2023-09-03 07:30:00,600.0
271.3546666666667,0.5982571877987403,270.8913333333333,271.81800000000004,5531.0,10125.0,1_20230903_073000.wav,7,1,fast_trill_6khz,2023-09-03 07:30:00,600.0
168.672,0.6042129380188345,168.20866666666666,169.13533333333334,5531.0,10125.0,1_20230906_120000.wav,7,1,fast_trill_6khz,2023-09-06 12:00:00,600.0
199.41866666666667,0.6270628655571526,198.95533333333333,199.882,5531.0,10125.0,1_20230906_120000.wav,7,1,fast_trill_6khz,2023-09-06 12:00:00,600.0
245.75466666666668,0.5822944065173232,245.2913333333333,246.218,5531.0,10125.0,1_20230906_120000.wav,7,1,fast_trill_6khz,2023-09-06 12:00:00,600.0
281.2693333333333,0.5873664580835942,280.806,281.7326666666667,5531.0,10125.0,1_20230907_063000.wav,7,1,fast_trill_6khz,2023-09-07 06:30:00,600.0
295.936,0.638773912345542,295.4726666666666,296.39933333333335,5531.0,10125.0,1_20230907_063000.wav,7,1,fast_trill_6khz,2023-09-07 06:30:00,600.0
95.472,0.5876817123606031,95.00866666666668,95.93533333333332,5531.0,10125.0,1_20230907_070000.wav,7,1,fast_trill_6khz,2023-09-07 07:00:00,600.0
203.2373333333333,0.6033127441691456,202.774,203.70066666666668,5531.0,10125.0,1_20230907_073000.wav,7,1,fast_trill_6khz,2023-09-07 07:30:00,600.0
263.04533333333336,0.5911203670019477,262.582,263.5086666666667,5531.0,10125.0,1_20230907_073000.wav,7,1,fast_trill_6khz,2023-09-07 07:30:00,600.0
595.0986666666666,0.5945584266539675,594.6353333333333,595.562,5531.0,10125.0,1_20230907_173000.wav,7,1,fast_trill_6khz,2023-09-07 17:30:00,600.0
6.794666666666667,0.6130750664339534,6.331333333333334,7.258,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
42.944,0.6027313537343659,42.48066666666667,43.40733333333333,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
50.09066666666666,0.6151956573899401,49.62733333333333,50.554,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
66.848,0.6070066789180687,66.38466666666667,67.31133333333332,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
75.664,0.6151792989879746,75.20066666666668,76.12733333333333,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
86.97066666666667,0.5896376807389524,86.50733333333335,87.434,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
158.22933333333333,0.5879526434739489,157.766,158.69266666666667,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
196.58133333333333,0.58141141833913,196.118,197.04466666666667,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
271.584,0.5883893600733625,271.12066666666664,272.04733333333337,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
329.5946666666667,0.5982805177236188,329.1313333333333,330.05800000000005,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
338.864,0.6164511007391018,338.4006666666666,339.32733333333334,5531.0,10125.0,1_20230908_063000.wav,7,1,fast_trill_6khz,2023-09-08 06:30:00,600.0
349.97333333333336,0.5812506197352436,349.51,350.4366666666667,5531.0,10125.0,1_20230908_070000.wav,7,1,fast_trill_6khz,2023-09-08 07:00:00,600.0
48.288,0.6153064123591813,47.824666666666666,48.75133333333333,5531.0,10125.0,1_20230908_120000.wav,7,1,fast_trill_6khz,2023-09-08 12:00:00,600.0
545.472,0.6034717256296493,545.0086666666666,545.9353333333333,5531.0,10125.0,1_20230909_173000.wav,7,1,fast_trill_6khz,2023-09-09 17:30:00,600.0
